date,Alabama,Alaska,American Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Cruise Ship,Delaware,District of Columbia,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2021-08-24,665653,84867,0,991309,438465,4365515,604516,368481,152,117246,54031,3103941,1337342,9612,57235,215042,1494571,829010,397522,359856,547657,664618,74022,488740,748753,1044958,639059,416789,748235,123674,239102,382773,105589,1077787,226868,2244898,1166441,115312,226,1187878,532388,260425,1277105,165700,160565,699197,129411,1002632,3499482,455513,27237,5684,744187,539887,180804,720460,72069
2021-08-25,665653,85491,0,991309,441246,4378768,606236,369132,152,117587,54156,3130144,1348019,9759,57747,216061,1499022,833968,400082,363319,552501,671237,74313,489930,750248,1050153,640459,420174,750929,124278,240028,384135,105883,1079900,227636,2248791,1172571,115668,229,1192478,534922,263164,1281199,166882,160948,702894,129866,1002632,3520818,457098,27355,5707,747641,542878,181906,722453,72528
2021-08-26,676795,86218,0,998164,443564,4393331,608047,369920,152,118016,54366,3151909,1358842,9867,58578,217053,1503063,838869,400082,363356,557835,676368,74703,491174,752139,1050153,642288,423599,753831,124910,240804,385272,106205,1081954,228558,2254155,1181191,116022,232,1197873,539074,265210,1284532,167871,161303,707435,130337,1013943,3534862,458589,27504,5760,751132,546721,183354,724717,72995
2021-08-27,681828,86753,0,1001871,446430,4409667,610127,370708,152,118544,54556,3223249,1369926,10046,59613,217887,1508005,843700,400082,366668,562623,679796,74966,492547,753795,1054709,644190,427640,756615,125616,241671,386559,106525,1084546,229509,2260536,1189296,116305,232,1202728,542412,268401,1288041,168707,161701,714265,130776,1021578,3557337,459875,27648,5774,754652,550988,184682,727353,73467
2021-08-28,688018,86753,0,1005764,448596,4424036,610127,370708,152,118926,54556,3223249,1369926,10155,60551,217887,1508005,843700,402725,366746,562623,679796,75381,493915,753795,1054709,644190,427640,759065,125616,242498,386559,106525,1086480,229509,2262893,1189296,116666,234,1207932,542412,268401,1291324,169395,161701,714265,130776,1021578,3566549,459875,27835,5774,754652,550988,186293,727353,73467
2021-08-29,691451,86753,0,1007854,449383,4435366,610127,370708,152,119226,54556,3223249,1369926,10239,62229,217887,1508005,843700,402725,366746,562623,679796,75381,494982,753795,1054709,644190,427640,760234,125616,242498,386559,106525,1088330,229509,2269038,1189296,116838,236,1211895,542412,268401,1293764,170090,161701,714265,130776,1021578,3570135,459875,27972,5774,754652,550988,187519,727353,73467
2021-08-30,694523,87908,0,1011101,450265,4448209,613730,372069,152,119620,55253,3231846,1393061,10353,62949,220163,1518071,855031,402725,369890,572517,679796,75381,495924,758094,1060343,646094,435611,762397,126338,242498,389358,107474,1089838,231785,2274680,1208303,116977,241,1214986,550239,273896,1297119,170431,162325,730685,131239,1042123,3592504,463204,28044,5848,762948,559762,188660,731409,74756
2021-08-31,699729,88547,0,1011923,452891,4472457,615878,373072,152,119852,55431,3250454,1403582,10559,63502,221389,1522942,858566,404747,369916,577051,679796,75856,497002,759869,1060343,649964,436722,763799,127227,244254,390600,107689,1091966,232614,2278590,1213654,117497,242,1220900,551958,276287,1300368,170826,162617,735287,132259,1051809,3612246,464422,28200,5924,766435,563041,189690,733940,75136
2021-09-01,704420,89345,0,1016663,455781,4484412,618072,373784,152,120180,55570,3269502,1413284,10740,63957,222552,1528120,863299,408390,374122,581982,692176,76290,498376,761906,1065671,651388,439661,766882,128098,244254,392052,108021,1094249,233487,2282836,1220902,117955,243,1228002,554496,279087,1303699,171472,162969,740634,132837,1061228,3639659,466107,28399,5934,769842,567104,191156,736263,76007
2021-09-02,709732,90060,0,1020133,458234,4496978,620268,374470,152,120727,55718,3291225,1421696,10909,65025,224156,1532344,868451,408390,374148,587414,694275,76913,499648,763673,1065671,653288,443511,769986,128835,246218,393188,108319,1096791,234475,2288001,1228803,118491,243,1235089,557770,281513,1308284,171555,163388,746157,133372,1064427,3661241,467794,28542,5961,774097,571468,192788,738935,76602
2021-09-03,714860,90642,0,1023935,460363,4509505,622344,375135,152,121283,55918,3352451,1433714,11106,65890,225544,1538324,873480,408390,378080,592489,696900,77578,501035,765584,1070963,655418,446863,772726,129487,247320,394595,108713,1098526,235390,2293966,1237393,118931,247,1241268,560850,283873,1311722,173178,163742,752378,133855,1071125,3686502,469429,28703,5973,778167,575490,194505,741235,77206
2021-09-04,719280,90642,0,1027359,462723,4520868,622344,375135,152,121744,55918,3352451,1433714,11106,66778,225544,1538324,873480,411577,378080,592489,696900,78069,502229,765584,1070963,655418,446863,775256,129487,247320,394595,108713,1100774,235390,2297642,1237393,119394,248,1247637,560850,283873,1315748,173817,163742,752378,133855,1071125,3701024,469429,28884,6026,778167,575490,196484,741235,77206
2021-09-05,722122,90642,0,1030430,463795,4529415,622344,375135,152,122111,55918,3352451,1433714,11292,67509,225544,1538324,873480,411577,378080,592489,696900,78071,503034,765584,1070963,655418,446863,776752,129487,247320,394595,108713,1102488,235390,2303739,1237393,119556,248,1253198,560850,283873,1318603,174318,163742,752378,133855,1071125,3703715,469429,28994,6026,778167,575490,197984,741235,77206
2021-09-06,724688,90642,0,1032808,464732,4536635,627415,375135,152,122370,55918,3352451,1433714,11293,68265,225544,1538324,873480,411577,378080,592489,696900,78071,504061,765584,1070963,655418,452644,777915,129487,247320,394595,108713,1104439,235390,2307414,1237393,119692,248,1257142,560850,283873,1320850,174440,163742,769402,133855,1071125,3708013,469429,29125,6026,786910,575490,199300,745707,77206
2021-09-07,727360,92790,0,1034790,465315,4547903,629259,376747,152,122718,56569,3364998,1459658,11494,68764,228071,1550375,886461,414784,378117,605468,702432,78071,504856,771267,1077871,657492,453348,779030,130705,249108,397788,109716,1104793,237889,2310662,1262581,119963,248,1262018,570923,289388,1324720,174717,164648,773185,134308,1109923,3727663,474086,29325,6071,788917,586694,200308,746566,78495
2021-09-08,732151,93632,0,1037012,467496,4556685,630799,377682,152,122956,56694,3378772,1468410,11819,69144,229597,1554336,889362,417152,383795,609924,705498,78803,505557,772742,1081179,663248,455282,781592,131752,250264,399234,110256,1108291,238430,2313361,1267333,120602,249,1268841,572223,291978,1329111,175068,164725,776342,135538,1115345,3768545,475625,29436,6102,793396,590281,201660,749099,79297
2021-09-09,736518,94474,0,1039492,469977,4564554,632699,378308,152,123308,56859,3391158,1475996,12034,69573,231056,1559077,894516,417152,383830,615168,710401,79423,506464,775149,1081179,664459,458420,784110,132750,251219,400349,110779,1110501,239006,2319680,1273623,121217,249,1276738,574685,294392,1333308,175766,165454,779898,136157,1119545,3793204,477790,29588,6182,797348,594344,203403,751195,79830
2021-09-10,741318,95175,0,1042480,472136,4580568,634888,378933,152,123958,56966,3452700,1484274,12227,70320,232630,1564386,899844,417152,388019,620356,712574,79929,508017,777022,1088201,666496,460312,787268,133715,252159,401901,111111,1113165,239886,2325332,1279500,121849,250,1285757,577312,296825,1338313,176234,165849,784052,136772,1124713,3812711,479979,29735,6182,801827,597732,205783,753972,80643
2021-09-11,745812,95175,0,1045835,473885,4589040,634888,378933,152,124575,56966,3452700,1484274,12294,71156,233577,1564386,899844,421168,388019,620356,712574,80513,509393,777022,1088201,666496,460312,790011,133715,253080,401901,111111,1115659,239886,2331615,1279500,122351,250,1294162,577312,296825,1342953,176693,165849,784052,136772,1124713,3821518,479979,29934,6250,801827,597732,208045,753972,80643
2021-09-12,747606,95175,0,1048600,475001,4595280,634888,378933,152,125105,56966,3452700,1484274,12379,71891,233907,1564386,899844,421168,388019,620356,712574,80513,510543,777022,1088201,666496,460312,791678,133715,253080,401901,111111,1117506,239886,2335720,1279500,122559,250,1298625,577312,296825,1346619,177031,165849,784052,136772,1124713,3823937,479979,30114,6250,801827,597732,210289,753972,80643
2021-09-13,750298,96635,0,1050878,475647,4610732,640380,380281,152,125549,57771,3452700,1500176,12553,72352,235343,1573538,910013,421168,390869,630299,712574,80513,511646,782107,1095200,669176,464075,793070,134935,253080,404740,112326,1119051,241663,2340950,1303390,122736,252,1304193,584962,301504,1350719,177129,166811,802328,137300,1154966,3843407,484192,30264,6289,811079,607160,211706,757913,81825
2021-09-14,754242,97326,0,1053487,477191,4619952,642360,381331,152,125798,58146,3453390,1507503,12772,72775,237000,1578198,913528,425194,390880,634298,717224,81177,512740,783750,1095200,673774,466145,795287,136175,253080,406212,112747,1121089,242399,2345068,1308150,123104,256,1311518,585721,303532,1354451,177366,167245,806597,138292,1160055,3870934,485466,30376,6298,814738,609911,213179,760401,82463
2021-09-15,757893,98419,0,1055919,479110,4628592,644419,381732,152,126050,58440,3464113,1513670,12974,73268,238315,1582392,918230,428517,394612,639687,721795,81955,513929,786627,1102957,676505,468498,797899,137389,255611,407258,113291,1123364,243085,2349898,1315427,124047,258,1319265,587687,305560,1359263,177878,167653,809779,138860,1167290,3890444,487351,30584,6351,818804,613670,214984,764338,82897
2021-09-16,761865,99472,0,1058774,480934,4638854,646605,382798,152,126604,58649,3473873,1519522,13145,73856,239533,1586741,922320,429078,394633,644563,723458,82607,515259,788775,1102957,678978,471092,800584,138493,256906,408733,113903,1126322,243962,2356680,1322587,124620,258,1327614,589950,307768,1365049,178305,167975,814254,139412,1171722,3908248,489236,30922,6374,822985,616871,217119,768318,83643
2021-09-17,764839,100360,0,1061604,482743,4648890,648642,384342,152,127222,58851,3528698,1525114,13349,74437,241263,1590342,926604,429078,397842,649691,725637,83322,516784,790953,1109643,681613,473413,803132,139712,257787,410104,114322,1128696,244720,2362682,1330492,125110,258,1336061,592074,309841,1370247,178639,168449,819204,139956,1178168,3925136,490985,31156,6439,827197,620752,219439,771872,83958
2021-09-18,768301,100360,0,1064346,484317,4657408,648642,384342,152,127803,58851,3528698,1525114,13438,75006,242021,1590342,926604,434239,397842,649691,725637,83909,518061,790953,1109643,681613,473413,805334,139712,257787,410104,114322,1131319,244720,2366441,1330492,125598,258,1342777,592074,309841,1375431,178880,168449,819204,139956,1178168,3933083,490985,31361,6458,827197,620752,221513,771872,83958
2021-09-19,770391,100360,0,1066803,485056,4663233,648642,384342,152,128253,58851,3528698,1525114,13532,75480,242321,1590342,926604,434239,397842,649691,725637,83910,519097,790953,1109643,681613,473413,806720,139712,257787,410104,114322,1133228,244720,2373659,1330492,125797,263,1347205,592074,309841,1379478,179144,168449,819204,139956,1178168,3934628,490985,31634,6458,827197,620752,223117,771872,83958
2021-09-20,772311,102471,0,1068823,485452,4671695,653465,385788,152,128692,59563,3528698,1536467,13660,75911,243565,1598757,934586,434239,400293,658231,728831,83910,520236,795543,1117846,684070,476100,807762,141339,257787,412317,115401,1134851,246229,2377102,1346316,126018,263,1352104,598072,313161,1382933,179225,169350,830260,140402,1190689,3949052,494378,31764,6489,836140,628488,224435,779767,85499
2021-09-21,775531,103327,0,1070757,486853,4679111,655244,386182,152,128964,59712,3528698,1543960,13859,76191,245395,1601759,937221,437872,400314,661586,730099,84542,521210,796925,1117846,690391,477769,809769,142513,260199,413547,115612,1137016,246639,2382450,1350697,126642,265,1358918,598556,314841,1387872,179523,169686,832466,141141,1190689,3967426,495704,31911,6516,839475,631023,225772,783831,86052
2021-09-22,778549,104574,0,1072863,488316,4686218,656850,386672,152,129231,59849,3530082,1548683,13997,76521,246749,1605320,941120,440680,402810,665994,732005,85156,522355,798905,1125564,692029,479326,811880,143826,261080,414371,115957,1139367,247353,2387008,1356985,127283,265,1365800,600800,317107,1392266,179724,169990,834880,141745,1199956,3983098,497428,32079,6557,843212,633278,227506,787097,86594
2021-09-23,781915,105893,0,1075876,489856,4693393,658906,387263,152,129874,60018,3531465,1553236,14098,76966,248094,1608825,944708,441183,402844,670084,733522,85872,523760,800909,1125564,694320,481397,814004,145000,261080,415424,116710,1141619,248075,2392060,1362938,127912,265,1373275,603161,318914,1397755,179975,170293,838079,142330,1203930,3994501,499026,32368,6589,846979,637367,228983,790569,87351
2021-09-24,784484,107679,0,1078874,491221,4695738,660884,387733,152,130444,60205,3582807,1557536,14248,77369,249740,1612129,947918,441183,405330,674015,734524,86586,525123,802829,1132651,697182,482902,815974,146035,261080,416496,117454,1143855,248788,2398152,1368743,128552,265,1380370,604391,320990,1402826,180294,170700,841600,142800,1209568,4008699,500698,32610,6620,850037,640496,231668,793810,87866
2021-09-25,787421,107679,0,1081790,492233,4697314,660884,387733,152,131043,60205,3582807,1557536,14248,77777,250556,1612129,947918,445668,405330,674015,734524,87192,526690,802829,1132651,697182,482902,818075,146035,262475,416496,117454,1146089,248788,2402248,1368743,129189,265,1385749,604391,320990,1407328,180524,170700,841600,142800,1209568,4016181,500698,32790,6631,852642,640496,233426,793810,87866
2021-09-26,789054,107679,0,1084369,492650,4701770,660884,387733,152,131424,60205,3582807,1557536,14374,78149,250955,1612129,947918,445668,405330,674015,734524,87192,527804,802829,1132651,697182,482902,819195,146035,262475,416496,117454,1147199,248788,2408593,1368743,129472,265,1390015,604391,320990,1411231,180666,170700,841600,142800,1209568,4018812,500698,33031,6631,855247,640496,234802,793810,87866
2021-09-27,790648,111692,0,1086328,493120,4719695,665469,389177,152,131848,60772,3582807,1565540,14536,78404,252378,1618800,954230,445668,407305,680454,737582,87192,528764,807182,1141370,699966,484675,819985,147287,263763,418477,117454,1148358,250774,2411626,1382231,129690,267,1393696,609737,324571,1415049,180745,171451,850188,143183,1217394,4029626,503874,33231,6679,857852,649284,235965,800507,88935
2021-09-28,792632,112391,0,1087451,493920,4725363,667366,389730,152,132138,60898,3582807,1569405,14705,78644,253733,1621175,956548,449038,407311,684989,738613,88197,529736,808673,1141370,706158,486195,821584,148490,265516,419379,119068,1150246,251384,2416683,1385700,130574,268,1400979,610385,326191,1420478,180908,171751,852006,143995,1220784,4043512,505004,33329,6699,860493,652011,237002,804082,89430
2021-09-29,794773,113392,0,1090839,495073,4732368,668958,390180,152,132432,60996,3582807,1573840,14897,78874,255417,1624164,959409,451492,409754,688861,739661,89064,530861,810319,1150064,708220,487293,823600,149824,265516,420179,119720,1152243,252017,2421755,1390489,131399,269,1407442,611885,328184,1425048,181094,172064,854874,144546,1224402,4058636,506790,33438,6721,863644,654710,238498,807455,89965
2021-09-30,796475,114665,0,1093583,496077,4741709,671363,390345,152,132963,61153,3582807,1578716,15041,79206,257322,1627508,962808,452057,409829,691344,740533,89989,532340,811951,1150064,711094,488394,825608,151033,266449,421319,120268,1154570,253024,2426683,1395254,132158,269,1413972,613765,330054,1429940,181248,172361,857386,145018,1228520,4068264,508494,33662,6758,866776,657626,240459,810164,90602
2021-10-01,798320,115703,0,1097225,496934,4749202,673517,391066,152,133599,61331,3620106,1582063,15168,79572,259100,1630864,965982,452057,412162,695474,741906,90727,533870,813599,1159419,714790,489216,827390,152005,267079,422329,120763,1156243,253815,2432444,1400217,132808,270,1420206,615217,331709,1435292,181402,172719,860369,145474,1231820,4077436,510209,33852,6786,869328,660910,242104,814187,91169
2021-10-02,799800,115703,0,1100167,497576,4750592,673517,391066,152,134217,61331,3620106,1582063,15252,79851,260012,1630864,965982,455579,412162,695474,741906,91468,535157,813599,1159419,714790,489216,829082,152005,267079,422329,120763,1158178,253815,2436048,1400217,133519,270,1426300,615217,331709,1438179,181598,172719,860369,145474,1231820,4083305,510209,34081,6811,869328,660910,243671,814187,91169
